"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"El Salvador","41","Yield","1961","Hg/Ha","102500.00000","Fc"
"El Salvador","51","Production Quantity","2007","tonnes","1958.00000",""
"El Salvador","51","Production Quantity","2006","tonnes","1920.00000",""
"El Salvador","51","Production Quantity","2005","tonnes","8976.00000",""
"El Salvador","51","Production Quantity","2004","tonnes","8442.00000",""
"El Salvador","51","Production Quantity","2003","tonnes","6822.00000",""
"El Salvador","51","Production Quantity","2002","tonnes","7000.00000","F "
"El Salvador","51","Production Quantity","2001","tonnes","40000.00000","F "
"El Salvador","51","Production Quantity","2000","tonnes","40000.00000","F "
"El Salvador","51","Production Quantity","1999","tonnes","42500.00000","F "
"El Salvador","51","Production Quantity","1998","tonnes","42500.00000","F "
"El Salvador","51","Production Quantity","1997","tonnes","42000.00000","F "
"El Salvador","51","Production Quantity","1996","tonnes","41500.00000","F "
"El Salvador","51","Production Quantity","1995","tonnes","41000.00000","F "
"El Salvador","51","Production Quantity","1994","tonnes","41000.00000","F "
"El Salvador","51","Production Quantity","1993","tonnes","40000.00000","F "
"El Salvador","51","Production Quantity","1992","tonnes","40000.00000","F "
"El Salvador","51","Production Quantity","1991","tonnes","39000.00000","F "
"El Salvador","51","Production Quantity","1990","tonnes","38000.00000","F "
"El Salvador","51","Production Quantity","1989","tonnes","37000.00000","F "
"El Salvador","51","Production Quantity","1988","tonnes","36000.00000","F "
"El Salvador","51","Production Quantity","1987","tonnes","35000.00000","F "
"El Salvador","51","Production Quantity","1986","tonnes","35000.00000","F "
"El Salvador","51","Production Quantity","1985","tonnes","34000.00000","F "
"El Salvador","51","Production Quantity","1984","tonnes","34000.00000","F "
"El Salvador","51","Production Quantity","1983","tonnes","33500.00000","F "
"El Salvador","51","Production Quantity","1982","tonnes","33000.00000","F "
"El Salvador","51","Production Quantity","1981","tonnes","32000.00000","F "
"El Salvador","51","Production Quantity","1980","tonnes","31000.00000","F "
"El Salvador","51","Production Quantity","1979","tonnes","31000.00000","F "
"El Salvador","51","Production Quantity","1978","tonnes","31000.00000","F "
"El Salvador","51","Production Quantity","1977","tonnes","30000.00000","F "
"El Salvador","51","Production Quantity","1976","tonnes","29000.00000","F "
"El Salvador","51","Production Quantity","1975","tonnes","28000.00000","F "
"El Salvador","51","Production Quantity","1974","tonnes","27000.00000","F "
"El Salvador","51","Production Quantity","1973","tonnes","26000.00000","F "
"El Salvador","51","Production Quantity","1972","tonnes","25000.00000","F "
"El Salvador","51","Production Quantity","1971","tonnes","24500.00000","F "
"El Salvador","51","Production Quantity","1970","tonnes","24100.00000",""
"El Salvador","51","Production Quantity","1969","tonnes","24000.00000",""
"El Salvador","51","Production Quantity","1968","tonnes","23600.00000",""
"El Salvador","51","Production Quantity","1967","tonnes","21900.00000",""
"El Salvador","51","Production Quantity","1966","tonnes","20800.00000",""
"El Salvador","51","Production Quantity","1965","tonnes","19800.00000",""
"El Salvador","51","Production Quantity","1964","tonnes","18800.00000",""
"El Salvador","51","Production Quantity","1963","tonnes","17900.00000",""
"El Salvador","51","Production Quantity","1962","tonnes","17600.00000",""
"El Salvador","51","Production Quantity","1961","tonnes","16400.00000",""
"Ethiopia","31","Area Harvested","2007","Ha","7000.00000","F "
"Ethiopia","31","Area Harvested","2006","Ha","4716.00000",""
"Ethiopia","31","Area Harvested","2005","Ha","8000.00000","F "
"Ethiopia","31","Area Harvested","2004","Ha","8000.00000","F "
"Ethiopia","31","Area Harvested","2003","Ha","10160.00000",""
"Ethiopia","31","Area Harvested","2002","Ha","10000.00000",""
"Ethiopia","31","Area Harvested","2001","Ha","9860.00000",""
"Ethiopia","31","Area Harvested","2000","Ha","9754.00000",""
"Ethiopia","31","Area Harvested","1999","Ha","0.00000","NR"
"Ethiopia","31","Area Harvested","1998","Ha","0.00000","NR"
"Ethiopia","31","Area Harvested","1997","Ha","0.00000","NR"
"Ethiopia","31","Area Harvested","1996","Ha","0.00000","NR"
"Ethiopia","31","Area Harvested","1995","Ha","0.00000","NR"
"Ethiopia","31","Area Harvested","1994","Ha","0.00000","NR"
"Ethiopia","31","Area Harvested","1993","Ha","0.00000","NR"
"Ethiopia","41","Yield","2007","Hg/Ha","78571.00000","Fc"
"Ethiopia","41","Yield","2006","Hg/Ha","73886.00000","Fc"
"Ethiopia","41","Yield","2005","Hg/Ha","81250.00000","Fc"
"Ethiopia","41","Yield","2004","Hg/Ha","81250.00000","Fc"
"Ethiopia","41","Yield","2003","Hg/Ha","80000.00000","Fc"
"Ethiopia","41","Yield","2002","Hg/Ha","80000.00000","Fc"
"Ethiopia","41","Yield","2001","Hg/Ha","80000.00000","Fc"
"Ethiopia","41","Yield","2000","Hg/Ha","80000.00000","Fc"
"Ethiopia","41","Yield","1999","Hg/Ha","0.00000","NR"
"Ethiopia","41","Yield","1998","Hg/Ha","0.00000","NR"
"Ethiopia","41","Yield","1997","Hg/Ha","0.00000","NR"
"Ethiopia","41","Yield","1996","Hg/Ha","0.00000","NR"
"Ethiopia","41","Yield","1995","Hg/Ha","0.00000","NR"
"Ethiopia","41","Yield","1994","Hg/Ha","0.00000","NR"
"Ethiopia","41","Yield","1993","Hg/Ha","0.00000","NR"
"Ethiopia","51","Production Quantity","2007","tonnes","55000.00000","F "
"Ethiopia","51","Production Quantity","2006","tonnes","34845.00000",""
"Ethiopia","51","Production Quantity","2005","tonnes","65000.00000","F "
"Ethiopia","51","Production Quantity","2004","tonnes","65000.00000","F "
"Ethiopia","51","Production Quantity","2003","tonnes","81280.00000",""
"Ethiopia","51","Production Quantity","2002","tonnes","80000.00000",""
"Ethiopia","51","Production Quantity","2001","tonnes","78880.00000",""
"Ethiopia","51","Production Quantity","2000","tonnes","78032.00000",""
"Ethiopia","51","Production Quantity","1999","tonnes","0.00000","NR"
"Ethiopia","51","Production Quantity","1998","tonnes","0.00000","NR"
"Ethiopia","51","Production Quantity","1997","tonnes","0.00000","NR"
"Ethiopia","51","Production Quantity","1996","tonnes","0.00000","NR"
"Ethiopia","51","Production Quantity","1995","tonnes","0.00000","NR"
"Ethiopia","51","Production Quantity","1994","tonnes","0.00000","NR"
"Ethiopia","51","Production Quantity","1993","tonnes","0.00000","NR"
"Europe +","31","Area Harvested","2007","Ha","27281.00000","A "
"Europe +","31","Area Harvested","2006","Ha","21420.00000","A "
"Europe +","31","Area Harvested","2005","Ha","20534.00000","A "
"Europe +","31","Area Harvested","2004","Ha","20048.00000","A "
"Europe +","31","Area Harvested","2003","Ha","19957.00000","A "
"Europe +","31","Area Harvested","2002","Ha","19344.00000","A "
"Europe +","31","Area Harvested","2001","Ha","18925.00000","A "
"Europe +","31","Area Harvested","2000","Ha","19070.00000","A "
"Europe +","31","Area Harvested","1999","Ha","18387.00000","A "
"Europe +","31","Area Harvested","1998","Ha","18300.00000","A "
"Europe +","31","Area Harvested","1997","Ha","18821.00000","A "
"Europe +","31","Area Harvested","1996","Ha","17935.00000","A "
"Europe +","31","Area Harvested","1995","Ha","18380.00000","A "
"Europe +","31","Area Harvested","1994","Ha","18220.00000","A "
"Europe +","31","Area Harvested","1993","Ha","18720.00000","A "
"Europe +","31","Area Harvested","1992","Ha","18391.00000","A "
"Europe +","31","Area Harvested","1991","Ha","18622.00000","A "
"Europe +","31","Area Harvested","1990","Ha","18067.00000","A "
"Europe +","31","Area Harvested","1989","Ha","6386.00000","A "
"Europe +","31","Area Harvested","1988","Ha","5689.00000","A "
"Europe +","31","Area Harvested","1987","Ha","4425.00000","A "
"Europe +","31","Area Harvested","1986","Ha","4252.00000","A "
"Europe +","31","Area Harvested","1985","Ha","3965.00000","A "
"Europe +","31","Area Harvested","1984","Ha","3166.00000","A "
"Europe +","31","Area Harvested","1983","Ha","2650.00000","A "
"Europe +","31","Area Harvested","1982","Ha","2150.00000","A "
"Europe +","31","Area Harvested","1981","Ha","1650.00000","A "
"Europe +","31","Area Harvested","1980","Ha","910.00000","A "
"Europe +","31","Area Harvested","1979","Ha","850.00000","A "
"Europe +","31","Area Harvested","1978","Ha","648.00000","A "
"Europe +","31","Area Harvested","1977","Ha","595.00000","A "
"Europe +","31","Area Harvested","1976","Ha","485.00000","A "
"Europe +","31","Area Harvested","1975","Ha","335.00000","A "
"Europe +","31","Area Harvested","1974","Ha","235.00000","A "
"Europe +","31","Area Harvested","1973","Ha","150.00000","A "
"Europe +","31","Area Harvested","1972","Ha","108.00000","A "
"Europe +","31","Area Harvested","1971","Ha","54.00000","A "
"Europe +","31","Area Harvested","1970","Ha","40.00000","A "
"Europe +","31","Area Harvested","1969","Ha","63.00000","A "
"Europe +","31","Area Harvested","1968","Ha","42.00000","A "
"Europe +","31","Area Harvested","1967","Ha","62.00000","A "
"Europe +","31","Area Harvested","1966","Ha","52.00000","A "
"Europe +","31","Area Harvested","1965","Ha","40.00000","A "
"Europe +","31","Area Harvested","1964","Ha","30.00000","A "
"Europe +","31","Area Harvested","1963","Ha","35.00000","A "
"Europe +","31","Area Harvested","1962","Ha","35.00000","A "
"Europe +","31","Area Harvested","1961","Ha","35.00000","A "
"Europe +","41","Yield","2007","Hg/Ha","50865.00000","A "
"Europe +","41","Yield","2006","Hg/Ha","45534.00000","A "
"Europe +","41","Yield","2005","Hg/Ha","44172.00000","A "
"Europe +","41","Yield","2004","Hg/Ha","45392.00000","A "
"Europe +","41","Yield","2003","Hg/Ha","45734.00000","A "
"Europe +","41","Yield","2002","Hg/Ha","45946.00000","A "
"Europe +","41","Yield","2001","Hg/Ha","47321.00000","A "
"Europe +","41","Yield","2000","Hg/Ha","40994.00000","A "
"Europe +","41","Yield","1999","Hg/Ha","43917.00000","A "
"Europe +","41","Yield","1998","Hg/Ha","48343.00000","A "
"Europe +","41","Yield","1997","Hg/Ha","35694.00000","A "
"Europe +","41","Yield","1996","Hg/Ha","37248.00000","A "
"Europe +","41","Yield","1995","Hg/Ha","23181.00000","A "
"Europe +","41","Yield","1994","Hg/Ha","27091.00000","A "
"Europe +","41","Yield","1993","Hg/Ha","37547.00000","A "
"Europe +","41","Yield","1992","Hg/Ha","40563.00000","A "
"Europe +","41","Yield","1991","Hg/Ha","39905.00000","A "
"Europe +","41","Yield","1990","Hg/Ha","37273.00000","A "
"Europe +","41","Yield","1989","Hg/Ha","74145.00000","A "
"Europe +","41","Yield","1988","Hg/Ha","77751.00000","A "
"Europe +","41","Yield","1987","Hg/Ha","74625.00000","A "
"Europe +","41","Yield","1986","Hg/Ha","72547.00000","A "
"Europe +","41","Yield","1985","Hg/Ha","72388.00000","A "
"Europe +","41","Yield","1984","Hg/Ha","79118.00000","A "
"Europe +","41","Yield","1983","Hg/Ha","77358.00000","A "
"Europe +","41","Yield","1982","Hg/Ha","72093.00000","A "
"Europe +","41","Yield","1981","Hg/Ha","63636.00000","A "
"Europe +","41","Yield","1980","Hg/Ha","83472.00000","A "
"Europe +","41","Yield","1979","Hg/Ha","70588.00000","A "
"Europe +","41","Yield","1978","Hg/Ha","77361.00000","A "
"Europe +","41","Yield","1977","Hg/Ha","68823.00000","A "
"Europe +","41","Yield","1976","Hg/Ha","66391.00000","A "
"Europe +","41","Yield","1975","Hg/Ha","81492.00000","A "
"Europe +","41","Yield","1974","Hg/Ha","93617.00000","A "
"Europe +","41","Yield","1973","Hg/Ha","120000.00000","A "
"Europe +","41","Yield","1972","Hg/Ha","141296.00000","A "
"Europe +","41","Yield","1971","Hg/Ha","164259.00000","A "
"Europe +","41","Yield","1970","Hg/Ha","150000.00000","A "
"Europe +","41","Yield","1969","Hg/Ha","106984.00000","A "
"Europe +","41","Yield","1968","Hg/Ha","132142.00000","A "
"Europe +","41","Yield","1967","Hg/Ha","96612.00000","A "
"Europe +","41","Yield","1966","Hg/Ha","90192.00000","A "
"Europe +","41","Yield","1965","Hg/Ha","100000.00000","A "
"Europe +","41","Yield","1964","Hg/Ha","115666.00000","A "
"Europe +","41","Yield","1963","Hg/Ha","107714.00000","A "
"Europe +","41","Yield","1962","Hg/Ha","106571.00000","A "
"Europe +","41","Yield","1961","Hg/Ha","97142.00000","A "
"Europe +","51","Production Quantity","2007","tonnes","138767.00000","A "
"Europe +","51","Production Quantity","2006","tonnes","97535.00000","A "
"Europe +","51","Production Quantity","2005","tonnes","90703.00000","A "
"Europe +","51","Production Quantity","2004","tonnes","91002.00000","A "
"Europe +","51","Production Quantity","2003","tonnes","91273.00000","A "
"Europe +","51","Production Quantity","2002","tonnes","88879.00000","A "
"Europe +","51","Production Quantity","2001","tonnes","89556.00000","A "
"Europe +","51","Production Quantity","2000","tonnes","78177.00000","A "
"Europe +","51","Production Quantity","1999","tonnes","80752.00000","A "
"Europe +","51","Production Quantity","1998","tonnes","88468.00000","A "
"Europe +","51","Production Quantity","1997","tonnes","67181.00000","A "
"Europe +","51","Production Quantity","1996","tonnes","66806.00000","A "
"Europe +","51","Production Quantity","1995","tonnes","42608.00000","A "
"Europe +","51","Production Quantity","1994","tonnes","49360.00000","A "
"Europe +","51","Production Quantity","1993","tonnes","70289.00000","A "
"Europe +","51","Production Quantity","1992","tonnes","74600.00000","A "
"Europe +","51","Production Quantity","1991","tonnes","74312.00000","A "
"Europe +","51","Production Quantity","1990","tonnes","67342.00000","A "
"Europe +","51","Production Quantity","1989","tonnes","47349.00000","A "
"Europe +","51","Production Quantity","1988","tonnes","44233.00000","A "
"Europe +","51","Production Quantity","1987","tonnes","33022.00000","A "
"Europe +","51","Production Quantity","1986","tonnes","30847.00000","A "
"Europe +","51","Production Quantity","1985","tonnes","28702.00000","A "
"Europe +","51","Production Quantity","1984","tonnes","25049.00000","A "
"Europe +","51","Production Quantity","1983","tonnes","20500.00000","A "
"Europe +","51","Production Quantity","1982","tonnes","15500.00000","A "
"Europe +","51","Production Quantity","1981","tonnes","10500.00000","A "
"Europe +","51","Production Quantity","1980","tonnes","7596.00000","A "
"Europe +","51","Production Quantity","1979","tonnes","6000.00000","A "
"Europe +","51","Production Quantity","1978","tonnes","5013.00000","A "
"Europe +","51","Production Quantity","1977","tonnes","4095.00000","A "
"Europe +","51","Production Quantity","1976","tonnes","3220.00000","A "
"Europe +","51","Production Quantity","1975","tonnes","2730.00000","A "
"Europe +","51","Production Quantity","1974","tonnes","2200.00000","A "
"Europe +","51","Production Quantity","1973","tonnes","1800.00000","A "
"Europe +","51","Production Quantity","1972","tonnes","1526.00000","A "
"Europe +","51","Production Quantity","1971","tonnes","887.00000","A "
"Europe +","51","Production Quantity","1970","tonnes","600.00000","A "
"Europe +","51","Production Quantity","1969","tonnes","674.00000","A "
"Europe +","51","Production Quantity","1968","tonnes","555.00000","A "
"Europe +","51","Production Quantity","1967","tonnes","599.00000","A "
"Europe +","51","Production Quantity","1966","tonnes","469.00000","A "
"Europe +","51","Production Quantity","1965","tonnes","400.00000","A "
"Europe +","51","Production Quantity","1964","tonnes","347.00000","A "
"Europe +","51","Production Quantity","1963","tonnes","377.00000","A "
"Europe +","51","Production Quantity","1962","tonnes","373.00000","A "
"Europe +","51","Production Quantity","1961","tonnes","340.00000","A "
"European Union +","31","Area Harvested","2007","Ha","27087.00000","A "
"European Union +","31","Area Harvested","2006","Ha","21219.00000","A "
"European Union +","31","Area Harvested","2005","Ha","20334.00000","A "
"European Union +","31","Area Harvested","2004","Ha","20143.00000","A "
"European Union +","31","Area Harvested","2003","Ha","20038.00000","A "
"European Union +","31","Area Harvested","2002","Ha","19469.00000","A "
"European Union +","31","Area Harvested","2001","Ha","19045.00000","A "
"European Union +","31","Area Harvested","2000","Ha","19185.00000","A "
"European Union +","31","Area Harvested","1999","Ha","18497.00000","A "
"European Union +","31","Area Harvested","1998","Ha","18410.00000","A "
"European Union +","31","Area Harvested","1997","Ha","18936.00000","A "
"European Union +","31","Area Harvested","1996","Ha","18045.00000","A "
"European Union +","31","Area Harvested","1995","Ha","18490.00000","A "
"European Union +","31","Area Harvested","1994","Ha","18320.00000","A "
"European Union +","31","Area Harvested","1993","Ha","18870.00000","A "
"European Union +","31","Area Harvested","1992","Ha","18541.00000","A "
"European Union +","31","Area Harvested","1991","Ha","18772.00000","A "
"European Union +","31","Area Harvested","1990","Ha","18207.00000","A "
"European Union +","31","Area Harvested","1989","Ha","6520.00000","A "
"European Union +","31","Area Harvested","1988","Ha","5823.00000","A "
"European Union +","31","Area Harvested","1987","Ha","4559.00000","A "
"European Union +","31","Area Harvested","1986","Ha","4386.00000","A "
